protein_id,length,n_windows,last_window_start,residues_lost_by_truncation,source
XP_010648515.1,1052,2,30,30,proteome
XP_010661928.1,1052,2,30,30,proteome
XP_019073241.1,1052,2,30,30,proteome
XP_019081259.1,1052,2,30,30,proteome
XP_059593040.1,1052,2,30,30,proteome
XP_059598063.1,1052,2,30,30,proteome
XP_059598985.1,1052,2,30,30,proteome
XP_002264585.2,1051,2,29,29,proteome
XP_002272410.1,1051,2,29,29,proteome
XP_002281528.2,1051,2,29,29,proteome
XP_002282227.2,1051,2,29,29,proteome
XP_010649445.1,1051,2,29,29,proteome
XP_010653684.1,1051,2,29,29,proteome
XP_010661979.1,1051,2,29,29,proteome
XP_010662767.1,1051,2,29,29,proteome
XP_010662768.1,1051,2,29,29,proteome
XP_010662769.1,1051,2,29,29,proteome
XP_019072057.1,1051,2,29,29,proteome
XP_019073242.1,1051,2,29,29,proteome
XP_059595511.1,1051,2,29,29,proteome
XP_059595512.1,1051,2,29,29,proteome
XP_059598064.1,1051,2,29,29,proteome
XP_002280843.2,1050,2,28,28,proteome
XP_002285403.4,1050,2,28,28,proteome
XP_010651085.1,1050,2,28,28,proteome
XP_010656311.1,1050,2,28,28,proteome
XP_010656312.1,1050,2,28,28,proteome
XP_010656313.1,1050,2,28,28,proteome
XP_010656314.1,1050,2,28,28,proteome
XP_019081260.1,1050,2,28,28,proteome
XP_059592256.1,1050,2,28,28,proteome
XP_059596800.1,1050,2,28,28,proteome
XP_059596801.1,1050,2,28,28,proteome
XP_002274736.2,1049,2,27,27,proteome
XP_002285117.3,1049,2,27,27,proteome
XP_010663578.1,1049,2,27,27,proteome
XP_019072020.1,1049,2,27,27,proteome
XP_019075175.1,1049,2,27,27,proteome
XP_019077470.1,1049,2,27,27,proteome
XP_059592934.1,1049,2,27,27,proteome
XP_059592935.1,1049,2,27,27,proteome
XP_059592936.1,1049,2,27,27,proteome
XP_002269283.1,1048,2,26,26,proteome
XP_002273016.1,1048,2,26,26,proteome
XP_002278218.1,1048,2,26,26,proteome
XP_010650310.1,1048,2,26,26,proteome
XP_010654174.1,1048,2,26,26,proteome
XP_059592702.1,1048,2,26,26,proteome
XP_059592757.1,1048,2,26,26,proteome
XP_059595467.1,1048,2,26,26,proteome
XP_059597112.1,1048,2,26,26,proteome
XP_059599034.1,1048,2,26,26,proteome
XP_010652192.1,1047,2,25,25,proteome
XP_010652196.1,1047,2,25,25,proteome
XP_010660457.1,1047,2,25,25,proteome
XP_019075575.1,1047,2,25,25,proteome
XP_019076439.1,1047,2,25,25,proteome
XP_059596542.1,1047,2,25,25,proteome
XP_059596601.1,1047,2,25,25,proteome
XP_002265157.2,1046,2,24,24,proteome
XP_002272014.2,1046,2,24,24,proteome
XP_002280942.1,1046,2,24,24,proteome
XP_002282271.1,1046,2,24,24,proteome
XP_003632806.1,1046,2,24,24,proteome
XP_010648962.1,1046,2,24,24,proteome
XP_010649732.1,1046,2,24,24,proteome
XP_010649733.1,1046,2,24,24,proteome
XP_010655357.1,1046,2,24,24,proteome
XP_010660609.1,1046,2,24,24,proteome
XP_010662602.1,1046,2,24,24,proteome
XP_010664965.1,1046,2,24,24,proteome
XP_059595518.1,1046,2,24,24,proteome
XP_059599441.1,1046,2,24,24,proteome
XP_002277475.2,1045,2,23,23,proteome
XP_010644929.1,1045,2,23,23,proteome
XP_010644932.1,1045,2,23,23,proteome
XP_010644936.1,1045,2,23,23,proteome
XP_010644939.1,1045,2,23,23,proteome
XP_010655308.1,1045,2,23,23,proteome
XP_010657134.2,1045,2,23,23,proteome
XP_019072735.1,1045,2,23,23,proteome
XP_019072737.1,1045,2,23,23,proteome
XP_019072742.1,1045,2,23,23,proteome
XP_019072743.1,1045,2,23,23,proteome
XP_019072744.1,1045,2,23,23,proteome
XP_019072755.1,1045,2,23,23,proteome
XP_019072761.1,1045,2,23,23,proteome
XP_019072763.1,1045,2,23,23,proteome
XP_019072765.1,1045,2,23,23,proteome
XP_019072766.1,1045,2,23,23,proteome
XP_019072770.1,1045,2,23,23,proteome
XP_019074741.1,1045,2,23,23,proteome
XP_019074742.1,1045,2,23,23,proteome
XP_019074745.1,1045,2,23,23,proteome
XP_019080628.1,1045,2,23,23,proteome
XP_059590914.1,1045,2,23,23,proteome
XP_059590915.1,1045,2,23,23,proteome
XP_059591199.1,1045,2,23,23,proteome
XP_059591200.1,1045,2,23,23,proteome
XP_059591201.1,1045,2,23,23,proteome
XP_059591202.1,1045,2,23,23,proteome
XP_059591203.1,1045,2,23,23,proteome
XP_059591204.1,1045,2,23,23,proteome
XP_059591205.1,1045,2,23,23,proteome
XP_059591206.1,1045,2,23,23,proteome
XP_059591207.1,1045,2,23,23,proteome
XP_059591208.1,1045,2,23,23,proteome
XP_059591209.1,1045,2,23,23,proteome
XP_059591210.1,1045,2,23,23,proteome
XP_059591211.1,1045,2,23,23,proteome
XP_059591212.1,1045,2,23,23,proteome
XP_059591213.1,1045,2,23,23,proteome
XP_059591214.1,1045,2,23,23,proteome
XP_059591215.1,1045,2,23,23,proteome
XP_059591216.1,1045,2,23,23,proteome
XP_059591217.1,1045,2,23,23,proteome
XP_059591218.1,1045,2,23,23,proteome
XP_059591219.1,1045,2,23,23,proteome
XP_059591220.1,1045,2,23,23,proteome
XP_059591221.1,1045,2,23,23,proteome
XP_059591222.1,1045,2,23,23,proteome
XP_059591223.1,1045,2,23,23,proteome
XP_059591224.1,1045,2,23,23,proteome
XP_059591225.1,1045,2,23,23,proteome
XP_059591226.1,1045,2,23,23,proteome
XP_059591227.1,1045,2,23,23,proteome
XP_059591228.1,1045,2,23,23,proteome
XP_059593099.1,1045,2,23,23,proteome
XP_002273521.1,1044,2,22,22,proteome
XP_002273835.2,1044,2,22,22,proteome
XP_002275511.1,1044,2,22,22,proteome
XP_002276957.1,1044,2,22,22,proteome
XP_010649800.1,1044,2,22,22,proteome
XP_010649802.1,1044,2,22,22,proteome
XP_010649803.1,1044,2,22,22,proteome
XP_010651736.1,1044,2,22,22,proteome
XP_010660611.1,1044,2,22,22,proteome
XP_010660972.1,1044,2,22,22,proteome
XP_010660973.1,1044,2,22,22,proteome
XP_019080586.1,1044,2,22,22,proteome
XP_019082167.1,1044,2,22,22,proteome
XP_059596535.1,1044,2,22,22,proteome
XP_059597647.1,1044,2,22,22,proteome
NP_001267857.1,1043,2,21,21,proteome
XP_002264260.1,1043,2,21,21,proteome
XP_002264678.4,1043,2,21,21,proteome
XP_002274474.1,1043,2,21,21,proteome
XP_002282331.2,1043,2,21,21,proteome
XP_010656315.1,1043,2,21,21,proteome
XP_019078073.1,1043,2,21,21,proteome
XP_019081229.1,1043,2,21,21,proteome
XP_019082069.1,1043,2,21,21,proteome
XP_010655398.1,1042,2,20,20,proteome
XP_010657135.2,1042,2,20,20,proteome
XP_019080587.1,1042,2,20,20,proteome
XP_059592296.1,1042,2,20,20,proteome
XP_059596536.1,1042,2,20,20,proteome
XP_010645907.2,1041,2,19,19,proteome
XP_010655113.1,1041,2,19,19,proteome
XP_019075671.1,1041,2,19,19,proteome
XP_019081865.1,1041,2,19,19,proteome
XP_019081880.1,1041,2,19,19,proteome
XP_059596285.1,1041,2,19,19,proteome
XP_010646440.1,1040,2,18,18,proteome
XP_010662726.1,1040,2,18,18,proteome
XP_059596537.1,1040,2,18,18,proteome
XP_002272816.2,1039,2,17,17,proteome
XP_002276961.1,1039,2,17,17,proteome
XP_010655580.1,1038,2,16,16,proteome
XP_019082224.1,1038,2,16,16,proteome
XP_059593153.1,1038,2,16,16,proteome
XP_002276890.2,1037,2,15,15,proteome
XP_002278590.1,1037,2,15,15,proteome
XP_003633847.1,1037,2,15,15,proteome
XP_010646579.1,1037,2,15,15,proteome
XP_019081892.1,1037,2,15,15,proteome
XP_002263076.1,1036,2,14,14,proteome
XP_002267656.1,1036,2,14,14,proteome
XP_002270669.1,1036,2,14,14,proteome
XP_002274319.3,1036,2,14,14,proteome
XP_010648370.1,1036,2,14,14,proteome
XP_010651910.1,1036,2,14,14,proteome
XP_059592973.1,1036,2,14,14,proteome
XP_059593508.1,1036,2,14,14,proteome
XP_002265750.3,1035,2,13,13,proteome
XP_010652788.1,1035,2,13,13,proteome
XP_010655112.1,1035,2,13,13,proteome
XP_010660553.1,1035,2,13,13,proteome
XP_059597095.1,1035,2,13,13,proteome
XP_002265283.2,1034,2,12,12,proteome
XP_002268048.1,1034,2,12,12,proteome
XP_002278365.1,1034,2,12,12,proteome
XP_003631936.1,1034,2,12,12,proteome
XP_010652785.1,1034,2,12,12,proteome
XP_010654155.1,1034,2,12,12,proteome
XP_019077511.1,1034,2,12,12,proteome
XP_059591674.1,1034,2,12,12,proteome
XP_002283578.3,1033,2,11,11,proteome
XP_002284417.1,1033,2,11,11,proteome
XP_003634285.1,1033,2,11,11,proteome
XP_010649734.1,1033,2,11,11,proteome
XP_019078215.1,1033,2,11,11,proteome
XP_019079246.1,1033,2,11,11,proteome
XP_059590185.1,1033,2,11,11,proteome
XP_059590186.1,1033,2,11,11,proteome
XP_002277238.1,1032,2,10,10,proteome
XP_002279361.1,1032,2,10,10,proteome
XP_010651834.1,1032,2,10,10,proteome
XP_010652786.1,1032,2,10,10,proteome
XP_010655983.1,1032,2,10,10,proteome
XP_010655985.1,1032,2,10,10,proteome
XP_010656896.1,1032,2,10,10,proteome
XP_010657629.1,1032,2,10,10,proteome
XP_010658291.3,1032,2,10,10,proteome
XP_059595591.1,1032,2,10,10,proteome
XP_002267129.1,1031,2,9,9,proteome
XP_059591677.1,1031,2,9,9,proteome
XP_059596550.1,1031,2,9,9,proteome
XP_059597239.1,1031,2,9,9,proteome
XP_002264782.3,1030,2,8,8,proteome
XP_010655161.1,1030,2,8,8,proteome
XP_010664484.1,1030,2,8,8,proteome
XP_059593516.1,1030,2,8,8,proteome
XP_059595391.1,1030,2,8,8,proteome
XP_002274934.1,1029,2,7,7,proteome
XP_002278953.1,1029,2,7,7,proteome
XP_010648291.1,1029,2,7,7,proteome
XP_010657873.2,1029,2,7,7,proteome
XP_019079272.1,1029,2,7,7,proteome
XP_059595731.1,1029,2,7,7,proteome
XP_002270269.1,1028,2,6,6,proteome
XP_010649032.2,1028,2,6,6,proteome
XP_010663672.1,1028,2,6,6,proteome
XP_010665089.1,1028,2,6,6,proteome
XP_019078873.2,1028,2,6,6,proteome
XP_059595751.1,1028,2,6,6,proteome
XP_059595752.1,1028,2,6,6,proteome
XP_059595753.1,1028,2,6,6,proteome
XP_059595754.1,1028,2,6,6,proteome
XP_002284607.2,1027,2,5,5,proteome
XP_010648737.2,1027,2,5,5,proteome
XP_010664968.2,1027,2,5,5,proteome
XP_019075031.2,1027,2,5,5,proteome
XP_059590187.1,1027,2,5,5,proteome
XP_002273503.1,1026,2,4,4,proteome
XP_002276292.2,1026,2,4,4,proteome
XP_010649276.1,1026,2,4,4,proteome
XP_010655277.1,1026,2,4,4,proteome
XP_010657493.1,1026,2,4,4,proteome
XP_010657515.1,1026,2,4,4,proteome
XP_010658356.1,1026,2,4,4,proteome
XP_010658357.1,1026,2,4,4,proteome
XP_010658358.1,1026,2,4,4,proteome
XP_010658361.1,1026,2,4,4,proteome
XP_010658362.1,1026,2,4,4,proteome
XP_010658363.1,1026,2,4,4,proteome
XP_010658364.1,1026,2,4,4,proteome
XP_010658365.1,1026,2,4,4,proteome
XP_010658380.1,1026,2,4,4,proteome
XP_010663060.1,1026,2,4,4,proteome
XP_010663061.1,1026,2,4,4,proteome
XP_010664533.1,1026,2,4,4,proteome
XP_010665201.1,1026,2,4,4,proteome
XP_019081253.1,1026,2,4,4,proteome
XP_059595755.1,1026,2,4,4,proteome
XP_059595756.1,1026,2,4,4,proteome
XP_059595757.1,1026,2,4,4,proteome
XP_059598214.1,1026,2,4,4,proteome
XP_059598215.1,1026,2,4,4,proteome
XP_059598216.1,1026,2,4,4,proteome
XP_059598217.1,1026,2,4,4,proteome
XP_002264021.3,1025,2,3,3,proteome
XP_002276092.2,1025,2,3,3,proteome
XP_010647681.1,1025,2,3,3,proteome
XP_010657494.1,1025,2,3,3,proteome
XP_010658141.1,1025,2,3,3,proteome
XP_059593790.1,1025,2,3,3,proteome
XP_059595853.1,1025,2,3,3,proteome
XP_002268598.2,1024,2,2,2,proteome
XP_002270042.1,1024,2,2,2,proteome
XP_003632918.2,1024,2,2,2,proteome
XP_010647799.1,1024,2,2,2,proteome
XP_010647800.1,1024,2,2,2,proteome
XP_010648196.2,1024,2,2,2,proteome
XP_010648288.1,1024,2,2,2,proteome
XP_010658604.1,1024,2,2,2,proteome
XP_010664415.1,1024,2,2,2,proteome
XP_019081881.1,1024,2,2,2,proteome
XP_019081913.2,1024,2,2,2,proteome
XP_059592046.1,1024,2,2,2,proteome
XP_002267416.1,1023,2,1,1,proteome
XP_010644095.1,1023,2,1,1,proteome
XP_010644096.1,1023,2,1,1,proteome
XP_010655571.1,1023,2,1,1,proteome
XP_019071875.2,1023,2,1,1,proteome
XP_019073480.1,1023,2,1,1,proteome
