protein_id,blastp_default,blastp_filteroff,psiblast_default,psiblast_filteroff
NP_001324045.1,0.0,0.0,0.0,30.5
NP_001324046.1,0.0,0.0,0.0,0.0
NP_001324047.1,0.0,0.0,0.0,0.0
NP_001324048.1,0.0,0.0,0.0,0.0
NP_001324049.1,0.0,0.0,0.0,0.0
NP_001324050.1,0.0,0.0,0.0,0.0
NP_001324051.1,0.0,0.0,0.0,0.0
NP_001324052.1,0.0,0.0,0.0,0.0
NP_001324053.1,0.0,0.0,0.0,0.0
NP_001324054.1,0.0,0.0,0.0,0.0
NP_001324055.1,0.0,0.0,0.0,0.0
NP_001324056.1,92.4,91.3,239.0,240.0
NP_001324057.1,0.0,0.0,0.0,0.0
NP_001324058.1,0.0,0.0,0.0,0.0
NP_001324059.1,0.0,0.0,0.0,0.0
NP_001324060.1,0.0,0.0,0.0,0.0
NP_001324061.1,0.0,0.0,0.0,0.0
NP_001324062.1,0.0,0.0,0.0,0.0
NP_001324063.1,0.0,0.0,0.0,0.0
NP_001324064.1,0.0,0.0,0.0,0.0
NP_001324065.1,0.0,0.0,0.0,0.0
NP_001324066.1,0.0,0.0,0.0,0.0
NP_001324067.1,0.0,0.0,0.0,0.0
NP_001324068.1,0.0,0.0,0.0,0.0
NP_001324069.1,0.0,0.0,0.0,0.0
NP_001324070.1,0.0,0.0,0.0,0.0
NP_001324071.1,0.0,0.0,0.0,30.8
NP_001324072.1,0.0,0.0,0.0,0.0
NP_001324073.1,0.0,0.0,0.0,0.0
NP_001324074.1,0.0,0.0,0.0,0.0
NP_001324075.1,0.0,0.0,0.0,0.0
NP_001324076.1,0.0,0.0,0.0,0.0
NP_001324077.1,0.0,0.0,0.0,0.0
NP_001324078.1,0.0,0.0,0.0,0.0
NP_001324079.1,0.0,0.0,0.0,0.0
NP_001324080.1,0.0,0.0,0.0,0.0
NP_001324081.1,0.0,0.0,0.0,0.0
NP_001324082.1,0.0,0.0,0.0,0.0
NP_001324083.1,0.0,0.0,0.0,0.0
NP_001324084.1,0.0,31.6,0.0,31.6
NP_001324085.1,0.0,0.0,0.0,0.0
NP_001324087.1,0.0,0.0,0.0,0.0
NP_001324088.1,0.0,0.0,0.0,0.0
NP_001324089.1,0.0,0.0,0.0,0.0
NP_001324090.1,0.0,0.0,0.0,0.0
NP_001324091.1,0.0,0.0,0.0,0.0
NP_001324092.1,0.0,0.0,0.0,0.0
NP_001324093.1,0.0,0.0,0.0,0.0
NP_001324094.1,0.0,0.0,0.0,0.0
NP_001324095.1,0.0,0.0,0.0,0.0
NP_001324096.1,0.0,0.0,0.0,0.0
NP_001324097.1,0.0,0.0,0.0,0.0
NP_001324098.1,0.0,0.0,0.0,0.0
NP_001324099.1,0.0,0.0,0.0,0.0
NP_001324100.1,0.0,0.0,0.0,0.0
NP_001324101.1,251.0,244.0,306.0,291.0
NP_001324102.1,0.0,0.0,0.0,0.0
NP_001324103.1,0.0,0.0,0.0,0.0
NP_001324104.1,0.0,0.0,0.0,0.0
NP_001324105.1,0.0,0.0,0.0,0.0
NP_001324106.1,0.0,0.0,0.0,0.0
NP_001324107.1,0.0,0.0,0.0,0.0
NP_001324108.1,0.0,0.0,0.0,36.0
NP_001324109.1,0.0,0.0,0.0,36.0
NP_001324110.1,0.0,0.0,0.0,32.5
NP_001324111.1,152.0,153.0,269.0,256.0
NP_001324112.1,312.0,327.0,452.0,485.0
NP_001324113.1,312.0,327.0,452.0,485.0
NP_001324114.1,0.0,0.0,0.0,0.0
NP_001324115.1,0.0,0.0,0.0,0.0
NP_001324116.1,0.0,0.0,0.0,0.0
NP_001324117.1,0.0,0.0,0.0,0.0
NP_001324118.1,0.0,0.0,0.0,0.0
NP_001324119.1,0.0,0.0,0.0,0.0
NP_001324120.1,0.0,0.0,0.0,0.0
NP_001324121.1,0.0,0.0,0.0,0.0
NP_001324122.1,0.0,0.0,0.0,31.6
NP_001324123.1,0.0,0.0,0.0,0.0
NP_001324124.1,0.0,0.0,0.0,0.0
NP_001324125.1,0.0,0.0,0.0,0.0
NP_001324126.1,0.0,0.0,0.0,0.0
NP_001324127.1,0.0,0.0,0.0,0.0
NP_001324128.1,0.0,0.0,0.0,33.5
NP_001324129.1,0.0,0.0,0.0,33.5
NP_001324130.1,0.0,0.0,0.0,0.0
NP_001324131.1,0.0,0.0,0.0,0.0
NP_001324132.1,0.0,0.0,0.0,0.0
NP_001324133.1,0.0,0.0,0.0,0.0
NP_001324134.1,0.0,0.0,31.6,0.0
NP_001324135.1,0.0,0.0,0.0,0.0
NP_001324136.1,0.0,0.0,0.0,0.0
NP_001324137.1,0.0,0.0,0.0,0.0
NP_001324138.1,0.0,0.0,0.0,0.0
NP_001324139.1,0.0,0.0,0.0,0.0
NP_001324140.1,0.0,0.0,0.0,0.0
NP_001324141.1,0.0,0.0,0.0,0.0
NP_001324142.1,0.0,0.0,0.0,30.2
NP_001324143.1,0.0,0.0,0.0,30.2
NP_001324144.1,0.0,0.0,0.0,30.2
NP_001324145.1,0.0,0.0,0.0,30.2
NP_001324146.1,0.0,0.0,0.0,30.2
NP_001324147.1,191.0,196.0,250.0,258.0
NP_001324148.1,0.0,0.0,0.0,0.0
NP_001324149.1,0.0,0.0,0.0,0.0
NP_001324150.1,0.0,0.0,0.0,0.0
NP_001324151.1,0.0,0.0,0.0,0.0
NP_001324152.1,0.0,0.0,0.0,0.0
NP_001324153.1,0.0,0.0,0.0,0.0
NP_001324154.1,0.0,0.0,0.0,0.0
NP_001324155.1,0.0,0.0,0.0,0.0
NP_001324156.1,0.0,0.0,0.0,0.0
NP_001324157.1,0.0,0.0,0.0,0.0
NP_001324158.1,0.0,0.0,0.0,0.0
NP_001324159.1,0.0,0.0,0.0,0.0
NP_001324160.1,0.0,0.0,0.0,0.0
NP_001324161.1,0.0,0.0,0.0,0.0
NP_001324162.1,0.0,0.0,0.0,0.0
NP_001324163.1,0.0,0.0,0.0,0.0
NP_001324164.1,0.0,0.0,0.0,0.0
NP_001324165.1,0.0,0.0,0.0,0.0
NP_001324166.1,0.0,0.0,0.0,0.0
NP_001324167.1,0.0,0.0,0.0,0.0
NP_001324168.1,0.0,0.0,0.0,0.0
NP_001324169.1,0.0,0.0,0.0,0.0
NP_001324170.1,0.0,0.0,0.0,0.0
NP_001324171.1,0.0,0.0,0.0,0.0
NP_001324172.1,0.0,0.0,0.0,0.0
NP_001324173.1,0.0,0.0,0.0,0.0
NP_001324174.1,0.0,0.0,0.0,0.0
NP_001324175.1,0.0,0.0,0.0,0.0
NP_001324176.1,0.0,0.0,0.0,0.0
NP_001324177.1,0.0,0.0,0.0,0.0
NP_001324178.1,0.0,0.0,0.0,0.0
NP_001324179.1,0.0,0.0,0.0,0.0
NP_001324180.1,0.0,0.0,0.0,0.0
NP_001324181.1,0.0,0.0,0.0,0.0
NP_001324182.1,0.0,0.0,0.0,0.0
NP_001324183.1,0.0,0.0,0.0,0.0
NP_001324184.1,0.0,0.0,0.0,0.0
NP_001324185.1,0.0,0.0,0.0,0.0
NP_001324186.1,0.0,0.0,0.0,0.0
NP_001324187.1,0.0,0.0,0.0,0.0
NP_001324188.1,0.0,0.0,0.0,29.3
NP_001324189.1,0.0,0.0,0.0,0.0
NP_001324190.1,0.0,0.0,0.0,34.1
NP_001324191.1,0.0,0.0,0.0,34.1
NP_001324192.1,0.0,0.0,29.7,29.3
NP_001324193.1,0.0,0.0,29.7,29.3
NP_001324194.1,0.0,0.0,29.7,29.3
NP_001324195.1,0.0,0.0,0.0,0.0
NP_001324196.1,0.0,0.0,0.0,0.0
NP_001324197.1,0.0,0.0,0.0,0.0
NP_001324198.1,0.0,0.0,0.0,0.0
NP_001324199.1,0.0,0.0,0.0,0.0
NP_001324200.1,0.0,0.0,0.0,0.0
NP_001324201.1,0.0,0.0,0.0,0.0
NP_001324202.1,0.0,0.0,0.0,0.0
NP_001324203.1,0.0,0.0,0.0,0.0
NP_001324204.1,0.0,0.0,0.0,31.7
NP_001324205.1,0.0,0.0,0.0,31.7
NP_001324206.1,0.0,0.0,0.0,31.7
NP_001324207.1,0.0,0.0,0.0,31.7
NP_001324208.1,0.0,0.0,31.2,0.0
NP_001324209.1,0.0,0.0,31.2,0.0
NP_001324210.1,0.0,0.0,31.2,0.0
NP_001324211.1,0.0,0.0,31.2,0.0
NP_001324212.1,0.0,0.0,31.2,0.0
NP_001324213.1,0.0,0.0,0.0,0.0
NP_001324214.1,0.0,0.0,31.2,0.0
NP_001324215.1,0.0,0.0,0.0,0.0
NP_001324216.1,0.0,0.0,0.0,0.0
NP_001324217.1,0.0,0.0,0.0,0.0
NP_001324218.1,0.0,0.0,0.0,0.0
NP_001324219.1,736.0,766.0,736.0,766.0
NP_001324220.1,736.0,766.0,736.0,766.0
NP_001324221.1,0.0,0.0,0.0,0.0
NP_001324222.1,0.0,0.0,0.0,0.0
NP_001324223.1,72.8,85.5,163.0,158.0
NP_001324224.1,0.0,0.0,0.0,0.0
NP_001324225.1,0.0,0.0,0.0,35.5
NP_001324226.1,0.0,0.0,0.0,35.5
NP_001324227.1,0.0,0.0,0.0,0.0
NP_001324228.1,0.0,0.0,0.0,0.0
NP_001324229.1,0.0,0.0,0.0,0.0
NP_001324230.1,0.0,0.0,0.0,0.0
NP_001324231.1,0.0,0.0,0.0,37.5
NP_001324232.1,0.0,0.0,0.0,37.5
NP_001324233.1,0.0,0.0,0.0,37.5
NP_001324234.1,0.0,0.0,0.0,37.5
NP_001324235.1,0.0,0.0,0.0,37.5
NP_001324236.1,0.0,0.0,0.0,37.5
NP_001324237.1,0.0,0.0,0.0,37.5
NP_001324238.1,0.0,0.0,0.0,37.5
NP_001324239.1,0.0,0.0,0.0,37.5
NP_001324240.1,0.0,0.0,0.0,37.5
NP_001324241.1,0.0,0.0,0.0,37.5
NP_001324242.1,0.0,0.0,0.0,0.0
NP_001324243.1,0.0,0.0,0.0,0.0
NP_001324244.1,0.0,0.0,0.0,0.0
NP_001324245.1,0.0,0.0,0.0,0.0
NP_001324246.1,0.0,0.0,0.0,0.0
NP_001324247.1,0.0,0.0,0.0,0.0
NP_001324248.1,0.0,0.0,0.0,0.0
NP_001324249.1,0.0,0.0,0.0,0.0
NP_001324250.1,0.0,0.0,0.0,0.0
NP_001324251.1,0.0,0.0,0.0,0.0
NP_001324252.1,0.0,0.0,0.0,0.0
NP_001324253.1,0.0,0.0,0.0,0.0
NP_001324254.1,0.0,0.0,0.0,0.0
NP_001324255.1,0.0,0.0,0.0,0.0
NP_001324256.1,0.0,0.0,0.0,0.0
NP_001324257.1,0.0,0.0,0.0,0.0
NP_001324258.1,0.0,0.0,0.0,0.0
NP_001324259.1,30.8,30.4,30.8,30.4
NP_001324260.1,0.0,0.0,0.0,0.0
NP_001324261.1,0.0,0.0,0.0,0.0
NP_001324262.1,0.0,0.0,0.0,0.0
NP_001324263.1,0.0,0.0,0.0,0.0
NP_001324264.1,0.0,0.0,0.0,0.0
NP_001324265.1,0.0,0.0,0.0,0.0
NP_001324266.1,0.0,0.0,0.0,31.2
NP_001324267.1,0.0,0.0,0.0,31.2
NP_001324268.1,0.0,0.0,0.0,0.0
NP_001324269.1,0.0,0.0,0.0,0.0
NP_001324270.1,0.0,0.0,0.0,0.0
NP_001324271.1,0.0,0.0,0.0,0.0
NP_001324272.1,0.0,0.0,0.0,0.0
NP_001324273.1,0.0,0.0,0.0,0.0
NP_001324274.1,0.0,0.0,0.0,0.0
NP_001324275.1,0.0,0.0,0.0,0.0
NP_001324276.1,0.0,0.0,0.0,0.0
NP_001324277.1,0.0,0.0,0.0,35.9
NP_001324278.1,0.0,0.0,0.0,29.4
NP_001324279.1,0.0,0.0,0.0,29.4
NP_001324280.1,0.0,0.0,0.0,29.4
NP_001324281.1,0.0,0.0,0.0,0.0
NP_001324282.1,0.0,0.0,0.0,29.4
NP_001324283.1,0.0,0.0,0.0,0.0
NP_001324284.1,0.0,0.0,0.0,0.0
NP_001324285.1,0.0,0.0,0.0,0.0
NP_001324286.1,0.0,0.0,0.0,0.0
NP_001324287.1,0.0,0.0,0.0,0.0
NP_001324288.1,0.0,0.0,0.0,0.0
NP_001324289.1,0.0,0.0,0.0,0.0
NP_001324290.1,0.0,0.0,0.0,0.0
NP_001324291.1,0.0,0.0,0.0,0.0
NP_001324292.1,0.0,0.0,0.0,0.0
NP_001324293.1,0.0,0.0,0.0,0.0
NP_001324294.1,0.0,0.0,0.0,0.0
NP_001324295.1,0.0,0.0,0.0,0.0
NP_001324296.1,0.0,0.0,0.0,0.0
NP_001324297.1,0.0,0.0,0.0,0.0
NP_001324298.1,0.0,0.0,0.0,0.0
NP_001324299.1,0.0,0.0,0.0,0.0
NP_001324300.1,0.0,0.0,0.0,0.0
NP_001324301.1,0.0,0.0,0.0,0.0
NP_001324302.1,0.0,0.0,0.0,0.0
NP_001324303.1,0.0,0.0,0.0,0.0
NP_001324304.1,63.5,69.3,126.0,113.0
NP_001324305.1,0.0,0.0,0.0,0.0
NP_001324306.1,0.0,0.0,0.0,0.0
NP_001324307.1,0.0,0.0,0.0,0.0
NP_001324308.1,0.0,0.0,0.0,0.0
NP_001324309.1,0.0,0.0,0.0,0.0
NP_001324310.1,0.0,0.0,0.0,0.0
NP_001324311.1,0.0,0.0,0.0,0.0
NP_001324312.1,0.0,0.0,0.0,0.0
NP_001324313.1,0.0,0.0,0.0,0.0
NP_001324314.1,0.0,0.0,0.0,0.0
NP_001324315.1,0.0,0.0,0.0,0.0
NP_001324316.1,0.0,0.0,0.0,0.0
NP_001324317.1,0.0,0.0,0.0,0.0
NP_001324318.1,0.0,0.0,0.0,0.0
NP_001324319.1,0.0,0.0,0.0,0.0
NP_001324320.1,0.0,0.0,0.0,0.0
NP_001324321.1,0.0,0.0,0.0,0.0
NP_001324323.1,0.0,0.0,0.0,0.0
NP_001324324.1,0.0,0.0,0.0,0.0
NP_001324325.1,0.0,0.0,0.0,0.0
NP_001324326.1,0.0,0.0,0.0,0.0
NP_001324327.1,29.6,30.0,29.6,30.0
NP_001324328.1,0.0,0.0,0.0,0.0
NP_001324329.1,0.0,0.0,0.0,0.0
NP_001324330.1,187.0,191.0,260.0,269.0
NP_001324331.1,190.0,197.0,276.0,283.0
NP_001324332.1,206.0,211.0,311.0,315.0
NP_001324333.1,191.0,197.0,276.0,284.0
NP_001324334.1,0.0,0.0,0.0,30.5
NP_001324335.1,0.0,0.0,0.0,30.5
NP_001324336.1,0.0,0.0,0.0,30.5
NP_001324337.1,0.0,0.0,0.0,0.0
NP_001324338.1,0.0,0.0,0.0,0.0
NP_001324339.1,0.0,0.0,0.0,0.0
NP_001324340.1,0.0,0.0,0.0,0.0
NP_001324341.1,0.0,0.0,0.0,0.0
NP_001324342.1,0.0,0.0,0.0,0.0
NP_001324343.1,0.0,0.0,0.0,0.0
NP_001324344.1,0.0,0.0,0.0,0.0
NP_001324345.1,0.0,0.0,0.0,0.0
NP_001324346.1,0.0,0.0,0.0,0.0
NP_001324347.1,0.0,0.0,0.0,0.0
NP_001324348.1,0.0,0.0,119.0,59.1
NP_001324349.1,0.0,0.0,119.0,59.1
NP_001324350.1,0.0,0.0,0.0,57.2
NP_001324351.1,0.0,0.0,0.0,0.0
NP_001324353.1,0.0,0.0,0.0,0.0
NP_001324354.1,0.0,0.0,0.0,0.0
NP_001324355.1,0.0,0.0,0.0,34.4
NP_001324356.1,0.0,0.0,0.0,0.0
NP_001324357.1,0.0,0.0,0.0,0.0
NP_001324358.1,0.0,0.0,0.0,0.0
NP_001324359.1,0.0,0.0,0.0,29.1
NP_001324360.1,0.0,0.0,0.0,29.1
NP_001324361.1,0.0,0.0,0.0,29.1
NP_001324362.1,0.0,0.0,0.0,0.0
NP_001324363.1,0.0,0.0,0.0,0.0
NP_001324364.1,0.0,0.0,0.0,0.0
NP_001324365.1,0.0,0.0,0.0,34.0
NP_001324366.1,0.0,0.0,0.0,0.0
NP_001324367.1,0.0,0.0,0.0,34.6
NP_001324368.1,0.0,0.0,0.0,34.6
NP_001324369.1,0.0,0.0,0.0,0.0
NP_001324370.1,0.0,0.0,0.0,0.0
NP_001324371.1,0.0,0.0,0.0,32.8
NP_001324372.1,0.0,0.0,0.0,0.0
NP_001324373.1,0.0,0.0,0.0,0.0
NP_001324374.1,108.0,97.8,209.0,201.0
NP_001324375.1,47.8,43.9,105.0,101.0
NP_001324376.1,0.0,0.0,52.8,50.5
NP_001324377.1,0.0,0.0,0.0,0.0
NP_001324378.1,0.0,0.0,0.0,0.0
NP_001324379.1,0.0,0.0,0.0,0.0
NP_001324380.1,0.0,0.0,0.0,0.0
NP_001324381.1,0.0,0.0,0.0,0.0
NP_001324382.1,0.0,0.0,0.0,0.0
NP_001324383.1,0.0,0.0,0.0,0.0
NP_001324384.1,0.0,0.0,0.0,0.0
NP_001324385.1,0.0,0.0,0.0,0.0
NP_001324386.1,0.0,0.0,0.0,0.0
NP_001324387.1,0.0,0.0,0.0,0.0
NP_001324388.1,0.0,0.0,0.0,0.0
NP_001324389.1,0.0,0.0,0.0,0.0
NP_001324390.1,30.8,30.4,30.8,30.4
NP_001324391.1,30.8,30.4,30.8,30.4
NP_001324392.1,0.0,0.0,0.0,0.0
NP_001324393.1,0.0,0.0,0.0,0.0
NP_001324394.1,0.0,0.0,0.0,0.0
NP_001324395.1,0.0,0.0,0.0,0.0
NP_001324396.1,0.0,0.0,0.0,0.0
NP_001324397.1,0.0,0.0,0.0,0.0
NP_001324398.1,0.0,0.0,0.0,0.0
NP_001324399.1,0.0,0.0,0.0,0.0
NP_001324400.1,0.0,0.0,0.0,0.0
NP_001324401.1,0.0,0.0,0.0,0.0
NP_001324402.1,0.0,0.0,0.0,0.0
NP_001324403.1,0.0,0.0,0.0,0.0
NP_001324404.1,0.0,0.0,0.0,0.0
NP_001324405.1,0.0,0.0,0.0,0.0
NP_001324406.1,0.0,0.0,0.0,0.0
NP_001324407.1,0.0,0.0,0.0,0.0
NP_001324408.1,0.0,0.0,0.0,0.0
NP_001324409.1,197.0,189.0,303.0,302.0
NP_001324410.1,197.0,189.0,303.0,302.0
NP_001324411.1,197.0,189.0,303.0,302.0
NP_001324412.1,197.0,189.0,303.0,302.0
NP_001324413.1,0.0,0.0,0.0,34.7
NP_001324414.1,0.0,0.0,0.0,0.0
NP_001324415.1,0.0,0.0,0.0,0.0
NP_001324416.1,0.0,0.0,0.0,0.0
NP_001324417.1,0.0,0.0,0.0,0.0
NP_001324418.1,0.0,0.0,57.2,46.4
NP_001324419.1,0.0,0.0,0.0,53.0
NP_001324420.1,0.0,0.0,0.0,0.0
NP_001324421.1,0.0,0.0,0.0,0.0
NP_001324422.1,0.0,0.0,0.0,0.0
NP_001324423.1,0.0,0.0,0.0,0.0
NP_001324424.1,0.0,0.0,0.0,0.0
NP_001324425.1,0.0,0.0,0.0,0.0
NP_001324426.1,0.0,0.0,0.0,0.0
NP_001324427.1,0.0,0.0,0.0,0.0
NP_001324428.1,0.0,0.0,0.0,0.0
NP_001324429.1,0.0,0.0,0.0,0.0
NP_001324430.1,0.0,0.0,0.0,0.0
NP_001324431.1,0.0,0.0,0.0,0.0
NP_001324432.1,0.0,0.0,0.0,0.0
NP_001324433.1,0.0,0.0,32.4,34.4
NP_001324434.1,0.0,0.0,0.0,0.0
NP_001324435.1,0.0,0.0,0.0,0.0
NP_001324436.1,0.0,0.0,0.0,0.0
NP_001324437.1,0.0,0.0,37.4,32.4
NP_001324438.1,0.0,0.0,0.0,0.0
NP_001324439.1,0.0,0.0,0.0,0.0
NP_001324440.1,37.7,39.7,53.2,55.5
NP_001324441.1,0.0,0.0,0.0,0.0
NP_001324442.1,0.0,0.0,0.0,0.0
NP_001324443.1,0.0,0.0,0.0,0.0
NP_001324444.1,0.0,0.0,0.0,0.0
NP_001324445.1,0.0,0.0,0.0,0.0
NP_001324446.1,0.0,0.0,0.0,0.0
NP_001324447.1,0.0,0.0,0.0,0.0
NP_001324448.1,485.0,523.0,607.0,721.0
NP_001324449.1,0.0,0.0,0.0,0.0
NP_001324450.1,0.0,0.0,0.0,0.0
NP_001324451.1,0.0,0.0,0.0,0.0
NP_001324452.1,0.0,0.0,0.0,0.0
NP_001324453.1,0.0,0.0,0.0,0.0
NP_001324454.1,0.0,0.0,0.0,0.0
NP_001324455.1,0.0,0.0,0.0,0.0
NP_001324456.1,0.0,0.0,0.0,0.0
NP_001324457.1,0.0,0.0,0.0,31.2
NP_001324458.1,0.0,0.0,0.0,0.0
NP_001324459.1,0.0,0.0,0.0,0.0
NP_001324460.1,0.0,0.0,0.0,0.0
NP_001324461.1,0.0,0.0,0.0,0.0
NP_001324462.1,0.0,0.0,0.0,0.0
NP_001324463.1,0.0,0.0,0.0,0.0
NP_001324464.1,0.0,0.0,0.0,0.0
NP_001324465.1,0.0,0.0,0.0,0.0
NP_001324466.1,0.0,0.0,0.0,0.0
NP_001324467.1,0.0,0.0,0.0,0.0
NP_001324468.1,0.0,0.0,0.0,0.0
NP_001324469.1,0.0,0.0,0.0,0.0
NP_001324470.1,0.0,0.0,0.0,0.0
NP_001324471.1,0.0,0.0,0.0,0.0
NP_001324472.1,0.0,0.0,0.0,0.0
NP_001324473.1,0.0,0.0,0.0,0.0
NP_001324474.1,0.0,0.0,0.0,0.0
NP_001324475.1,0.0,0.0,0.0,0.0
NP_001324476.1,0.0,0.0,0.0,0.0
NP_001324477.1,0.0,0.0,0.0,0.0
NP_001324478.1,0.0,0.0,0.0,0.0
NP_001324479.1,0.0,0.0,0.0,0.0
NP_001324480.1,0.0,0.0,0.0,0.0
NP_001324481.1,0.0,0.0,0.0,0.0
NP_001324482.1,0.0,0.0,0.0,0.0
NP_001324483.1,0.0,0.0,0.0,0.0
NP_001324484.1,0.0,0.0,0.0,0.0
NP_001324485.1,0.0,0.0,0.0,0.0
NP_001324486.1,0.0,0.0,0.0,0.0
NP_001324487.1,0.0,0.0,0.0,0.0
NP_001324488.1,0.0,0.0,0.0,0.0
NP_001324489.1,0.0,0.0,0.0,0.0
NP_001324490.1,0.0,0.0,0.0,0.0
NP_001324491.1,268.0,273.0,621.0,580.0
NP_001324492.1,268.0,273.0,620.0,580.0
NP_001324493.1,0.0,0.0,0.0,31.9
NP_001324494.1,0.0,0.0,0.0,0.0
NP_001324495.1,0.0,0.0,0.0,0.0
NP_001324496.1,0.0,0.0,0.0,0.0
NP_001324497.1,0.0,0.0,0.0,0.0
NP_001324498.1,0.0,30.4,30.5,30.4
NP_001324499.1,0.0,0.0,0.0,0.0
NP_001324500.1,0.0,0.0,0.0,0.0
NP_001324501.1,0.0,0.0,0.0,0.0
NP_001324502.1,0.0,0.0,0.0,0.0
NP_001324503.1,163.0,155.0,222.0,215.0
NP_001324504.1,149.0,143.0,194.0,187.0
NP_001324505.1,0.0,0.0,0.0,0.0
NP_001324506.1,0.0,0.0,0.0,0.0
NP_001324507.1,0.0,0.0,0.0,0.0
NP_001324508.1,0.0,0.0,0.0,0.0
NP_001324509.1,0.0,0.0,0.0,0.0
NP_001324510.1,0.0,0.0,0.0,0.0
NP_001324511.1,270.0,259.0,338.0,335.0
NP_001324512.1,270.0,259.0,338.0,335.0
NP_001324513.1,234.0,224.0,294.0,281.0
NP_001324514.1,0.0,0.0,0.0,0.0
NP_001324515.1,0.0,0.0,0.0,0.0
NP_001324516.1,0.0,0.0,0.0,0.0
NP_001324517.1,0.0,0.0,0.0,0.0
NP_001324518.1,0.0,0.0,0.0,0.0
NP_001324519.1,0.0,0.0,0.0,0.0
NP_001324520.1,0.0,0.0,0.0,0.0
NP_001324521.1,0.0,0.0,0.0,0.0
NP_001324522.1,0.0,0.0,0.0,0.0
NP_001324523.1,0.0,0.0,0.0,0.0
NP_001324524.1,0.0,0.0,0.0,0.0
NP_001324525.1,0.0,0.0,0.0,0.0
NP_001324526.1,0.0,0.0,0.0,0.0
NP_001324527.1,0.0,0.0,0.0,0.0
NP_001324528.1,0.0,0.0,0.0,0.0
NP_001324529.1,0.0,0.0,0.0,0.0
NP_001324530.1,0.0,0.0,0.0,0.0
NP_001324531.1,0.0,0.0,0.0,0.0
NP_001324532.1,0.0,0.0,0.0,0.0
NP_001324533.1,0.0,0.0,0.0,0.0
NP_001324534.1,0.0,0.0,0.0,0.0
NP_001324535.1,0.0,0.0,0.0,0.0
NP_001324536.1,0.0,0.0,0.0,0.0
NP_001324537.1,0.0,0.0,0.0,0.0
NP_001324538.1,32.7,35.4,105.0,91.9
NP_001324539.1,0.0,0.0,0.0,0.0
NP_001324540.1,0.0,0.0,0.0,0.0
NP_001324541.1,0.0,0.0,0.0,0.0
NP_001324542.1,0.0,0.0,0.0,0.0
NP_001324543.1,0.0,0.0,0.0,0.0
NP_001324544.1,0.0,0.0,0.0,0.0
NP_001324545.1,0.0,0.0,0.0,0.0
NP_001324546.1,0.0,0.0,0.0,0.0
NP_001324547.1,0.0,0.0,0.0,0.0
NP_001324548.1,0.0,0.0,0.0,0.0
NP_001324549.1,0.0,0.0,0.0,0.0
NP_001324550.1,0.0,0.0,0.0,0.0
NP_001324551.1,0.0,0.0,0.0,0.0
NP_001324552.1,0.0,0.0,0.0,0.0
NP_001324553.1,0.0,0.0,0.0,0.0
NP_001324554.1,0.0,0.0,0.0,0.0
NP_001324555.1,0.0,0.0,0.0,0.0
NP_001324556.1,0.0,0.0,0.0,0.0
NP_001324557.1,0.0,0.0,0.0,0.0
NP_001324558.1,0.0,0.0,0.0,0.0
NP_001324559.1,0.0,0.0,0.0,0.0
NP_001324560.1,0.0,0.0,0.0,56.8
NP_001324561.1,0.0,0.0,0.0,0.0
NP_001324562.1,0.0,0.0,0.0,0.0
NP_001324563.1,0.0,0.0,0.0,0.0
NP_001324564.1,0.0,0.0,0.0,0.0
NP_001324565.1,0.0,0.0,0.0,0.0
NP_001324566.1,0.0,0.0,0.0,77.6
NP_001324567.1,0.0,0.0,0.0,0.0
NP_001324568.1,0.0,0.0,0.0,0.0
NP_001324569.1,0.0,0.0,0.0,0.0
NP_001324570.1,0.0,0.0,0.0,0.0
NP_001324571.1,0.0,0.0,0.0,0.0
NP_001324572.1,0.0,0.0,0.0,0.0
NP_001324573.1,0.0,0.0,0.0,0.0
NP_001324574.1,340.0,344.0,343.0,344.0
NP_001324575.1,0.0,0.0,0.0,0.0
NP_001324576.1,0.0,0.0,0.0,0.0
NP_001324577.1,0.0,0.0,0.0,0.0
NP_001324578.1,0.0,0.0,0.0,0.0
NP_001324579.1,0.0,0.0,0.0,36.1
NP_001324580.1,0.0,0.0,0.0,0.0
NP_001324581.1,0.0,0.0,0.0,0.0
NP_001324582.1,295.0,314.0,334.0,355.0
NP_001324583.1,0.0,0.0,0.0,0.0
NP_001324584.1,0.0,0.0,0.0,0.0
NP_001324585.1,0.0,0.0,0.0,0.0
NP_001324586.1,0.0,0.0,0.0,0.0
NP_001324587.1,0.0,0.0,0.0,0.0
NP_001324588.1,0.0,0.0,0.0,0.0
NP_001324589.1,0.0,0.0,0.0,0.0
NP_001324590.1,0.0,0.0,0.0,0.0
NP_001324591.1,0.0,0.0,0.0,0.0
NP_001324592.1,0.0,0.0,0.0,0.0
NP_001324593.1,0.0,0.0,0.0,0.0
NP_001324594.1,0.0,0.0,0.0,0.0
NP_001324595.1,0.0,0.0,0.0,0.0
NP_001324596.1,0.0,0.0,0.0,0.0
NP_001324597.1,0.0,0.0,0.0,0.0
NP_001324598.1,126.0,122.0,248.0,280.0
NP_001324599.1,0.0,0.0,0.0,0.0
NP_001324600.1,0.0,0.0,0.0,0.0
NP_001324601.1,0.0,0.0,0.0,0.0
NP_001324602.1,0.0,0.0,0.0,0.0
NP_001324603.1,0.0,0.0,0.0,32.0
NP_001324604.1,0.0,0.0,0.0,0.0
NP_001324605.1,0.0,0.0,0.0,0.0
